
33.4311,1547408274.816881
33.4071,1547408275.817847
33.641,1547408276.823562
33.649,1547408277.825217
33.883,1547408278.830944
33.9071,1547408279.833025
33.883,1547408280.838748
34.1611,1547408281.844479
34.1454,1547408282.850205
34.1533,1547408283.8559291
34.1454,1547408284.856954
34.1611,1547408285.862684
34.1611,1547408286.8671072
34.1454,1547408287.873236
34.405,1547408288.874793
34.4362,1547408289.8774898
34.6489,1547408290.8782458
34.6801,1547408291.8791318
34.6176,1547408292.8848588
34.6489,1547408293.88899
34.6645,1547408294.8895628
34.6332,1547408295.890389
34.9475,1547408296.896035
34.9006,1547408297.897397
35.1757,1547408298.902507
35.1679,1547408299.904416
35.1601,1547408300.905249
35.1445,1547408301.91095
35.1523,1547408302.912492
35.1132,1547408303.918155
35.1601,1547408304.920361
35.3962,1547408305.9260852
35.3962,1547408306.931812
35.6401,1547408307.937542
35.6635,1547408308.938109
35.8762,1547408309.9423602
35.9074,1547408310.947569
35.8449,1547408311.951587
35.9074,1547408312.9523652
35.7911,1547408313.960452
35.884,1547408314.9609191
35.8371,1547408315.961976
35.8064,1547408316.9641962
36.0656,1547408317.967532
36.0427,1547408318.971602
36.3249,1547408319.973116
36.3249,1547408320.9737668
36.3796,1547408321.975856
36.3562,1547408322.980438
36.4109,1547408323.9861639
36.364,1547408324.989044
36.3796,1547408325.9928849
36.4187,1547408326.993821
36.3562,1547408327.999417
36.3952,1547408329.005159
36.6704,1547408330.007375
36.6313,1547408331.008851
36.8752,1547408332.015317
36.8596,1547408333.018473
37.1504,1547408334.024054
37.1347,1547408335.029236
37.1426,1547408336.0349572
37.1426,1547408337.037638
37.166,1547408338.038241
37.1426,1547408339.039895
37.1426,1547408340.045661
37.2207,1547408341.046941
37.2051,1547408342.0481799
37.2207,1547408343.049917
37.4958,1547408344.058547
37.4568,1547408345.064183
37.7163,1547408346.069906
37.7397,1547408347.0704691
37.7397,1547408348.076187
37.7554,1547408349.078593
37.7788,1547408350.0822241
37.7241,1547408351.086655
37.7554,1547408352.091049
37.7085,1547408353.094569
37.9524,1547408354.096094
38.0149,1547408355.101821
38.2353,1547408356.104384
38.2432,1547408357.109984
38.4636,1547408358.114513
38.4402,1547408359.116599
38.4792,1547408360.118314
38.5183,1547408361.120623
38.4871,1547408362.122543
38.4714,1547408363.123521
38.5027,1547408364.125375
38.4714,1547408365.1266549
38.4949,1547408366.128309
38.5105,1547408367.130412
38.5261,1547408368.132799
38.5105,1547408369.1376379
38.5339,1547408370.138335
38.5027,1547408371.1390421
38.4871,1547408372.1399128
38.7544,1547408373.141458
38.7153,1547408374.1471732
38.6685,1547408375.149782
38.9358,1547408376.1544619
38.8967,1547408377.1561751
38.9749,1547408378.158133
38.9827,1547408379.1634612
38.9827,1547408380.167371
38.9827,1547408381.169278
38.9983,1547408382.1699588
38.9983,1547408383.1753411
39.0139,1547408384.175987
38.9592,1547408385.180717
38.9592,1547408386.1864269
38.8967,1547408387.1872451
39.1875,1547408388.191885
39.2031,1547408389.197344
39.3767,1547408390.2007139
39.3845,1547408391.20211
39.4236,1547408392.203731
39.4002,1547408393.206058
39.4002,1547408394.211772
39.408,1547408395.2171788
39.3689,1547408396.218904
39.4236,1547408397.2196748
39.6909,1547408398.220503
39.6753,1547408399.221296
39.6753,1547408400.227052
39.7222,1547408401.231773
39.9661,1547408402.233242
39.9348,1547408403.233727
40.1319,1547408404.237866
40.1553,1547408405.241899
40.1006,1547408406.245443
40.0772,1547408407.249332
40.0459,1547408408.252247
40.0694,1547408409.253289
40.1006,1547408410.254678
40.1162,1547408411.2589738
40.3523,1547408412.2629828
40.3601,1547408413.266995
40.6118,1547408414.2706828
40.604,1547408415.274357
40.6353,1547408416.276187
40.5572,1547408417.276961
40.5728,1547408418.282797
40.5572,1547408419.2842
40.5884,1547408420.289993
40.6197,1547408421.291641
40.8089,1547408422.292126
40.8401,1547408423.296028
41.0371,1547408424.3010361
41.0684,1547408425.306821
41.2889,1547408426.3074958
41.1951,1547408427.313205
41.2576,1547408428.3146298
41.2029,1547408429.320338
41.2342,1547408430.323776
41.1647,1547408431.32547
41.1799,1547408432.33119
41.1875,1547408433.3364968
41.4314,1547408434.339259
41.4314,1547408435.3397021
41.4086,1547408436.34046
41.3552,1547408437.3464231
41.6296,1547408438.3509881
41.6296,1547408439.352329
41.6067,1547408440.353794
41.6143,1547408441.3579268
41.6601,1547408442.358451
41.6525,1547408443.363013
41.9192,1547408444.368425
41.8887,1547408445.3703182
42.1403,1547408446.3711889
42.1555,1547408447.3772202
42.202,1547408448.3791611
42.1631,1547408449.384886
42.1707,1547408450.38553
42.1479,1547408451.386394
42.1785,1547408452.387032
42.1326,1547408453.392755
42.1555,1547408454.397978
42.3689,1547408455.402057
42.3689,1547408456.402716
42.6052,1547408457.404873
42.5976,1547408458.407406
42.8186,1547408459.4100559
42.8186,1547408460.4119291
42.8033,1547408461.417651
42.8186,1547408462.421759
42.7957,1547408463.423172
42.8186,1547408464.4252758
42.7729,1547408465.430156
42.7577,1547408466.435879
42.994,1547408467.4414132
43.0016,1547408468.4422028
43.2379,1547408469.442556
43.2225,1547408470.444433
43.2683,1547408471.450248
43.1997,1547408472.456264
43.2759,1547408473.458397
43.2455,1547408474.459116
43.2835,1547408475.460866
43.2683,1547408476.463309
43.3064,1547408477.464538
43.535,1547408478.465749
43.4436,1547408479.466506
43.4894,1547408480.467414
43.7866,1547408481.468427
43.7866,1547408482.474056
44.0458,1547408483.479372
44.0458,1547408484.4818182
44.0228,1547408485.48753
43.9848,1547408486.49028
44.0305,1547408487.492061
44.0305,1547408488.493342
44.0458,1547408489.4963908
44.0762,1547408490.497885
44.0686,1547408491.5006342
44.0991,1547408492.5011032
44.3506,1547408493.506818
44.2973,1547408494.508078
44.5564,1547408495.5120409
44.5564,1547408496.51306
44.5412,1547408497.518791
44.5488,1547408498.523345
44.5183,1547408499.5290601
44.5336,1547408500.530293
44.5564,1547408501.5357509
44.5869,1547408502.536274
44.8537,1547408503.540528
44.846,1547408504.546252
44.8771,1547408505.547734
45.1445,1547408506.5503712
45.1132,1547408507.551282
45.1367,1547408508.554129
45.3571,1547408509.555712
45.3806,1547408510.5581288
45.3962,1547408511.563471
45.3962,1547408512.569453
45.3884,1547408513.570279
45.3728,1547408514.5747
45.3649,1547408515.5790122
45.3806,1547408516.584738
45.3884,1547408517.58742
45.3884,1547408518.588096
45.404,1547408519.592661
45.3884,1547408520.5938501
45.3728,1547408521.599561
45.6401,1547408522.603345
45.6167,1547408523.607893
45.8606,1547408524.608435
45.8449,1547408525.613726
45.8217,1547408526.615809
45.8762,1547408527.621533
45.8371,1547408528.6242912
45.8449,1547408529.630016
45.8064,1547408530.630601
45.884,1547408531.631674
45.8918,1547408532.634059
45.8918,1547408533.637731
45.8449,1547408534.638586
45.8527,1547408535.639483
45.8684,1547408536.641289
46.167,1547408537.642192
46.1513,1547408538.648437
46.1045,1547408539.65329
46.3562,1547408540.657304
46.3327,1547408541.657967
46.3562,1547408542.659505
46.3327,1547408543.6599832
46.3019,1547408544.663641
46.5844,1547408545.664469
46.5381,1547408546.6705909
46.561,1547408547.676329
46.6001,1547408548.6792939
46.5844,1547408549.683393
46.5923,1547408550.687428
46.5923,1547408551.69193
46.6235,1547408552.697373
46.9221,1547408553.703994
46.8908,1547408554.704651
46.8987,1547408555.710368
47.1925,1547408556.7120829
47.1544,1547408557.712482
47.1392,1547408558.717364
47.2002,1547408559.717952
47.223,1547408560.7182772
47.2383,1547408561.7191901
47.2612,1547408562.720742
47.2383,1547408563.72144
47.223,1547408564.721815
47.2459,1547408565.7243881
47.2154,1547408566.728055
47.2535,1547408567.728796
47.2459,1547408568.734286
47.2535,1547408569.7355342
47.2307,1547408570.7367308
47.1925,1547408571.7406201
47.4383,1547408572.7448409
47.4688,1547408573.747124
47.4383,1547408574.74796
47.4611,1547408575.749136
47.4764,1547408576.752042
47.7068,1547408577.7526
47.6992,1547408578.7583418
47.7374,1547408579.762115
47.6916,1547408580.7652328
47.6916,1547408581.768748
47.6916,1547408582.7717
47.6,1547408583.777141
47.6611,1547408584.7823339
47.6458,1547408585.7842948
47.6611,1547408586.786232
47.7145,1547408587.790205
47.7297,1547408588.790793
47.7297,1547408589.795269
47.7526,1547408590.798101
48.0295,1547408591.798625
47.9983,1547408592.800894
47.9449,1547408593.805163
48.2969,1547408594.8058429
48.3047,1547408595.809283
48.4783,1547408596.813903
48.4861,1547408597.814673
48.5173,1547408598.815108
48.5486,1547408599.818311
48.5486,1547408600.8225899
48.6189,1547408601.8283179
48.5877,1547408602.8322618
48.5173,1547408603.837027
48.6267,1547408604.840899
48.5798,1547408605.844047
48.5486,1547408606.850674
48.572,1547408607.8561401
48.4939,1547408608.857119
48.5408,1547408609.861394
48.7144,1547408610.867111
48.6831,1547408611.8728251
48.7222,1547408612.875869
48.7534,1547408613.8770292
49.0208,1547408614.8788638
49.0051,1547408615.88352
49.052,1547408616.883978
49.0286,1547408617.8876832
49.0208,1547408618.8926451
49.0442,1547408619.898488
49.0286,1547408620.900592
48.9973,1547408621.905594
49.0286,1547408622.907265
49.013,1547408623.9083688
49.013,1547408624.909021
49.2647,1547408625.910783
49.3037,1547408626.91263
49.2178,1547408627.917672
49.4695,1547408628.921715
49.4773,1547408629.925018
49.7447,1547408630.926317
49.7447,1547408631.929506
49.7447,1547408632.933909
49.7368,1547408633.937301
49.69,1547408634.9415302
49.7212,1547408635.9461162
49.69,1547408636.951162
49.7212,1547408637.954968
49.6431,1547408638.956074
49.6509,1547408639.961689
49.729,1547408640.9651468
49.6822,1547408641.968122
49.6353,1547408642.971126
49.5572,1547408643.974445
49.9261,1547408644.976426
49.9339,1547408645.9808059
49.8479,1547408646.983946
50.0996,1547408647.9846
50.1153,1547408648.98721
50.0996,1547408649.988908
50.1309,1547408650.9912782
50.0762,1547408651.9957728
50.0215,1547408652.99634
50.0606,1547408654.002045
50.0137,1547408655.004222
49.9903,1547408656.006609
49.9436,1547408657.011168
49.9208,1547408658.014024
50.2185,1547408659.01488
50.2107,1547408660.020294
50.4086,1547408661.021916
50.4238,1547408662.0230908
50.4859,1547408663.02591
50.4162,1547408664.0316339
50.5171,1547408665.0354838
50.5249,1547408666.0397172
50.5406,1547408667.042432
50.564,1547408668.043294
50.5171,1547408669.043759
50.564,1547408670.0452611
50.5796,1547408671.0478039
50.5718,1547408672.051588
50.5562,1547408673.053857
50.6187,1547408674.056579
50.6265,1547408675.058369
50.6343,1547408676.062242
50.6578,1547408677.064609
50.8782,1547408678.067988
50.8938,1547408679.0731058
50.9407,1547408680.0783691
50.9407,1547408681.07966
50.9485,1547408682.082921
50.8938,1547408683.087334
50.9407,1547408684.0891001
50.9017,1547408685.093728
51.2032,1547408686.096734
51.1574,1547408687.098273
51.1726,1547408688.1010702
51.4183,1547408689.103298
51.4413,1547408690.1040041
51.4336,1547408691.105155
51.4413,1547408692.106364
51.4489,1547408693.1109319
51.4946,1547408694.116719
51.4413,1547408695.121088
51.4259,1547408696.124365
51.4336,1547408697.1290612
51.3725,1547408698.13029
51.4413,1547408699.135947
51.4259,1547408700.136697
51.4107,1547408701.140086
51.4565,1547408702.143873
51.4336,1547408703.147956
51.4107,1547408704.152597
51.4259,1547408705.155906
51.4336,1547408706.159426
51.3955,1547408707.16497
51.626,1547408708.166355
51.6564,1547408709.167846
51.6184,1547408710.171251
51.8793,1547408711.172966
51.8564,1547408712.177577
51.8564,1547408713.181352
51.8259,1547408714.1848378
51.8717,1547408715.1899142
51.8641,1547408716.191354
51.8564,1547408717.1932669
51.8411,1547408718.1939042
51.8564,1547408719.1969438
51.8564,1547408720.201227
51.8411,1547408721.204849
51.7954,1547408722.207496
51.8564,1547408723.210827
51.8183,1547408724.214349
51.8031,1547408725.218112
51.8031,1547408726.223256
52.0733,1547408727.227537
52.0889,1547408728.2317178
52.1124,1547408729.2362728
52.1124,1547408730.2408261
52.3876,1547408731.2420008
52.3876,1547408732.2423942
52.4033,1547408733.247033
52.3954,1547408734.2478669
52.4345,1547408735.253212
52.655,1547408736.258642
52.6628,1547408737.261643
52.7175,1547408738.266141
52.7018,1547408739.271408
52.6862,1547408740.275001
52.7018,1547408741.280236
52.7331,1547408742.284228
52.7097,1547408743.28843
52.7097,1547408744.293247
52.694,1547408745.298314
52.7409,1547408746.3028102
52.694,1547408747.308485
52.7018,1547408748.313609
52.7253,1547408749.318392
52.7253,1547408750.323884
52.7331,1547408751.3287628
53.0161,1547408752.333794
53.0161,1547408753.3384771
52.9926,1547408754.344307
52.977,1547408755.349559
53.2521,1547408756.354923
53.2443,1547408757.358464
53.2365,1547408758.362869
53.2053,1547408759.3675148
53.2365,1547408760.3721018
53.2209,1547408761.377731
53.2365,1547408762.382454
53.2521,1547408763.387072
53.26,1547408764.39169
53.2443,1547408765.3960419
53.2756,1547408766.4015129
53.3146,1547408767.406935
53.299,1547408768.4125838
53.3615,1547408769.417687
53.3225,1547408770.421929
53.3537,1547408771.425832
53.3537,1547408772.430899
53.3381,1547408773.4361238
53.3537,1547408774.4408052
53.3771,1547408775.445944
53.4162,1547408776.451586
53.621,1547408777.456882
53.6757,1547408778.4620721
53.6445,1547408779.467595
53.6835,1547408780.4734
53.621,1547408781.478933
53.8884,1547408782.483992
53.8884,1547408783.487936
53.8884,1547408784.4926069
53.8884,1547408785.497663
53.8884,1547408786.50275
53.8493,1547408787.5080168
53.8181,1547408788.511508
53.7868,1547408789.516004
53.8415,1547408790.520965
53.8337,1547408791.526129
53.8493,1547408792.530206
53.8259,1547408793.5367439
53.8024,1547408794.541615
54.0909,1547408795.547337
54.1139,1547408796.5520792
54.0757,1547408797.5572999
54.1215,1547408798.5632472
54.0909,1547408799.56762
54.1443,1547408800.5730538
54.0986,1547408801.578527
54.1215,1547408802.5832791
54.1062,1547408803.5887418
54.1062,1547408804.5930939
54.0986,1547408805.5984662
54.0757,1547408806.603759
54.1139,1547408807.607733
54.0986,1547408808.612204
54.3824,1547408809.615564
54.352,1547408810.625043
54.413,1547408811.630027
54.4511,1547408812.634378
54.6358,1547408813.637868
54.6739,1547408814.642085
54.6434,1547408815.6472461
54.6587,1547408816.652492
54.6511,1547408817.657666
54.6587,1547408818.662254
54.6358,1547408819.6670048
54.6205,1547408820.671414
54.6587,1547408821.6761448
54.6739,1547408822.681605
54.6434,1547408823.686678
54.6511,1547408824.69121
54.6511,1547408825.696685
54.6358,1547408826.702027
54.6205,1547408827.707417
54.5901,1547408828.712676
54.6434,1547408829.718216
54.6282,1547408830.723302
54.6358,1547408831.728362
54.6434,1547408832.734564
54.6205,1547408833.740072
54.6358,1547408834.7454872
54.6053,1547408835.750803
54.8739,1547408836.755765
54.8739,1547408837.758687
54.8662,1547408838.764585
54.8434,1547408839.767094
54.79,1547408840.772365
55.0679,1547408841.777303
55.0991,1547408842.781929
55.0679,1547408843.786655
55.0679,1547408844.7907178
55.0991,1547408845.7958531
55.0913,1547408846.818069
55.0835,1547408847.82373
55.0913,1547408848.8291242
55.0913,1547408849.83219
55.0991,1547408850.83677
55.0991,1547408851.841676
55.1225,1547408852.847374
55.0991,1547408853.8511481
55.1069,1547408854.854933
55.0991,1547408855.859586
55.3664,1547408856.8639302
55.4055,1547408857.865365
55.3743,1547408858.870325
55.3821,1547408859.8752398
55.3586,1547408860.880519
55.6182,1547408861.883893
55.6572,1547408862.886742
55.6572,1547408863.891928
55.8855,1547408864.897003
55.8855,1547408865.900935
55.8777,1547408866.90534
55.8621,1547408867.91044
55.9011,1547408868.9158962
55.8933,1547408869.920473
55.8855,1547408870.925909
55.8933,1547408871.9310641
55.9246,1547408872.9360929
55.9246,1547408873.941514
55.948,1547408874.9436412
55.9636,1547408875.949255
55.9011,1547408876.954507
55.948,1547408877.95815
55.9402,1547408878.963138
55.9792,1547408879.9686038
55.9402,1547408880.9733608
55.9558,1547408881.9784052
55.9558,1547408882.9803169
55.9636,1547408883.985891
55.948,1547408884.990968
55.9011,1547408885.996158
55.8933,1547408887.0017521
55.9246,1547408888.006196
55.9089,1547408889.0106812
55.8777,1547408890.015668
55.9011,1547408891.02014
55.9011,1547408892.025366
56.1528,1547408893.030705
56.1528,1547408894.0356212
56.1606,1547408895.039912
56.1841,1547408896.044149
56.1528,1547408897.049043
56.4358,1547408898.054083
56.3967,1547408899.056608
56.4592,1547408900.062159
56.4827,1547408901.06692
56.4905,1547408902.072598
56.4827,1547408903.0788622
56.4905,1547408904.08289
56.4905,1547408905.085922
56.5374,1547408906.0916
56.5452,1547408907.09796
56.553,1547408908.103143
56.5999,1547408909.108365
56.5374,1547408910.112897
56.5842,1547408911.1177971
56.5842,1547408912.122713
56.5842,1547408913.1283069
56.5686,1547408914.1330628
56.553,1547408915.1360152
56.5686,1547408916.140932
56.5374,1547408917.145944
56.553,1547408918.15012
56.5374,1547408919.155586
56.5217,1547408920.16079
56.5217,1547408921.165208
56.5139,1547408922.1706738
56.4983,1547408923.17584
56.5139,1547408924.1806002
56.5139,1547408925.1877701
56.75,1547408926.193121
56.7969,1547408927.1970859
56.7813,1547408928.202343
56.7578,1547408929.20699
56.7422,1547408930.2124212
56.75,1547408931.21705
56.75,1547408932.221631
56.9939,1547408933.225485
57.0093,1547408934.230134
56.9783,1547408935.2334342
56.9861,1547408936.2384791
56.9861,1547408937.243513
56.9705,1547408938.2471051
57.194,1547408939.252213
57.2017,1547408940.2578712
57.1787,1547408941.259799
57.194,1547408942.265774
57.1407,1547408943.271134
57.1483,1547408944.276622
57.1559,1547408945.281606
57.1559,1547408946.286886
57.133,1547408947.291625
57.1711,1547408948.2958221
57.1559,1547408949.301801
57.1711,1547408950.306588
57.1635,1547408951.311193
57.1635,1547408952.3169029
57.1635,1547408953.3198311
57.2017,1547408954.323454
57.2017,1547408955.328753
57.2017,1547408956.3340921
57.2093,1547408957.339902
57.2093,1547408958.345425
57.2169,1547408959.3507211
57.194,1547408960.35505
57.455,1547408961.359447
57.4398,1547408962.3641999
57.4702,1547408963.3701482
57.4398,1547408964.372937
57.4626,1547408965.378013
57.7159,1547408966.3828459
57.6855,1547408967.388215
57.6855,1547408968.391499
57.6855,1547408969.396829
57.6473,1547408970.401403
57.6702,1547408971.406611
57.6397,1547408972.411787
57.6779,1547408973.416343
57.6779,1547408974.422528
57.6779,1547408975.42691
57.6931,1547408976.4322639
57.7083,1547408977.437206
57.7236,1547408978.442274
57.7541,1547408979.44625
57.7617,1547408980.4516008
57.7617,1547408981.4570801
57.7693,1547408982.4622772
57.7465,1547408983.467902
57.7389,1547408984.472766
57.7007,1547408985.4779751
57.7465,1547408986.482688
57.6931,1547408987.487864
57.7312,1547408988.492533
57.7465,1547408989.4956212
57.7389,1547408990.500843
57.9693,1547408991.504055
57.9693,1547408992.509475
57.977,1547408993.51523
57.9846,1547408994.5184698
57.977,1547408995.524318
58.1968,1547408996.529631
58.1812,1547408997.534703
58.2046,1547408998.5400808
58.2046,1547408999.545582
58.2046,1547409000.5508952
58.1968,1547409001.556326
58.2203,1547409002.5610838
58.189,1547409003.566207
58.2124,1547409004.571627
58.1968,1547409005.575674
58.4642,1547409006.5813498
58.4642,1547409007.5862882
58.4876,1547409008.591668
58.4798,1547409009.595784
58.5345,1547409010.600477
58.5267,1547409011.6040509
58.4954,1547409012.608493
58.4876,1547409013.613873
58.5032,1547409014.619222
58.5032,1547409015.623956
58.4954,1547409016.628932
58.4798,1547409017.633197
58.4642,1547409018.638838
58.472,1547409019.644253
58.4485,1547409020.6482391
58.4329,1547409021.653536
58.4642,1547409022.658226
58.4173,1547409023.663347
58.3938,1547409024.668857
58.3626,1547409025.6744041
58.3938,1547409026.680526
58.6299,1547409027.6846552
58.6221,1547409028.68991
58.6299,1547409029.694928
58.6612,1547409030.7002969
58.6612,1547409031.705622
58.6924,1547409032.710504
58.7393,1547409033.714896
58.991,1547409034.719931
59.0223,1547409035.7250838
59.0301,1547409036.7305028
59.0457,1547409037.735596
59.0926,1547409038.741376
59.0301,1547409039.745245
59.0613,1547409040.7500339
59.0613,1547409041.75514
59.0691,1547409042.760878
59.0613,1547409043.765645
59.0535,1547409044.77107
59.0066,1547409045.776206
59.0301,1547409046.782538
58.991,1547409047.787078
59.0066,1547409048.792515
58.9832,1547409049.798361
58.9754,1547409050.804627
58.9441,1547409051.809982
58.952,1547409052.815519
58.952,1547409053.820277
58.9598,1547409054.824045
58.9051,1547409055.829431
58.8816,1547409056.834999
58.8582,1547409057.840159
58.8738,1547409058.844067
58.8895,1547409059.848481
59.1568,1547409060.8537312
59.1802,1547409061.858342
59.1724,1547409062.863778
59.1021,1547409063.868681
59.3851,1547409064.87309
59.3851,1547409065.877172
59.3851,1547409066.880689
59.3929,1547409067.885809
59.4085,1547409068.889367
59.4163,1547409069.893692
59.3694,1547409070.899861
59.3773,1547409071.904398
59.3616,1547409072.90877
59.2757,1547409073.91412
59.2913,1547409074.918533
59.2835,1547409075.9229581
59.3226,1547409076.928354
59.3382,1547409077.93331
59.3382,1547409078.936783
59.3616,1547409079.9421718
59.346,1547409080.9473011
59.3382,1547409081.952696
59.2913,1547409082.955595
59.3148,1547409083.961254
59.5587,1547409084.9664252
59.5352,1547409085.971227
59.5118,1547409086.9765189
59.5508,1547409087.980468
59.5196,1547409088.985512
59.7869,1547409089.988441
59.7791,1547409090.993292
59.7401,1547409091.996723
59.7401,1547409093.002202
59.7791,1547409094.0071921
59.8026,1547409095.0124831
59.8026,1547409096.017771
59.7713,1547409097.023045
59.8416,1547409098.02804
60.0683,1547409099.0326452
60.0683,1547409100.0377789
60.0911,1547409101.041924
60.1141,1547409102.046638
60.0759,1547409103.051593
60.1141,1547409104.057014
60.0987,1547409105.0614212
60.1064,1547409106.066418
60.0683,1547409107.070591
60.0683,1547409108.0755231
60.0454,1547409109.0810611
60.0073,1547409110.0864189
60.0149,1547409111.090954
60.0377,1547409112.096705
59.9996,1547409113.101093
60.0073,1547409114.1051788
59.9918,1547409115.110681
59.984,1547409116.1152442
59.9605,1547409117.1205492
59.9449,1547409118.125841
59.9918,1547409119.130898
59.9058,1547409120.136781
59.9215,1547409121.142549
59.9605,1547409122.147278
59.9449,1547409123.153277
59.9449,1547409124.158489
59.9449,1547409125.16399
60.1996,1547409126.169332
60.1844,1547409127.1739361
60.1996,1547409128.178879
60.1767,1547409129.183501
60.3919,1547409130.1880162
60.1996,1547409131.1931362
60.4682,1547409132.1986
60.4835,1547409133.202761
60.4758,1547409134.207686
60.4758,1547409135.2130601
60.4606,1547409136.218404
60.4453,1547409137.22385
60.4377,1547409138.228749
60.4682,1547409139.234244
60.4301,1547409140.239346
60.4224,1547409141.245026
60.4377,1547409142.250176
60.4148,1547409143.255779
60.4148,1547409144.261088
60.4224,1547409145.2656782
60.3996,1547409146.270824
60.3919,1547409147.276062
60.3919,1547409148.280393
60.3919,1547409149.285232
60.369,1547409150.289972
60.369,1547409151.294421
60.3919,1547409152.299755
60.4072,1547409153.304905
60.3462,1547409154.309636
60.3843,1547409155.313301
60.369,1547409156.318346
60.4072,1547409157.322825
60.3919,1547409158.327745
60.6071,1547409159.3331258
60.5919,1547409160.338447
60.5995,1547409161.3425632
60.5995,1547409162.347519
60.6224,1547409163.351948
60.5995,1547409164.357219
60.6148,1547409165.362037
60.8071,1547409166.36575
60.83,1547409167.368727
60.8148,1547409168.37449
60.7918,1547409169.378834
60.7766,1547409170.383019
60.7995,1547409171.389279
60.769,1547409172.392965
61.0307,1547409173.398207
60.9995,1547409174.40312
61.0385,1547409175.408394
61.0229,1547409176.413258
61.0151,1547409177.417829
61.0698,1547409178.421518
61.0463,1547409179.426146
61.1245,1547409180.4299269
61.0776,1547409181.434863
61.0776,1547409182.439453
61.0385,1547409183.4437492
61.062,1547409184.446044
61.101,1547409185.451355
61.1167,1547409186.455873
61.1088,1547409187.461591
61.101,1547409188.466143
61.1167,1547409189.471317
61.0463,1547409190.47561
61.101,1547409191.4809659
61.062,1547409192.4860642
61.0698,1547409193.490885
61.1088,1547409194.496711
61.0776,1547409195.50068
61.1088,1547409196.5057411
61.0776,1547409197.5111601
61.0542,1547409198.516497
61.0698,1547409199.520719
61.3059,1547409200.525248
61.3137,1547409201.5307782
61.3059,1547409202.534244
61.3293,1547409203.5396538
61.2902,1547409204.545165
61.542,1547409205.550344
61.5576,1547409206.555576
61.542,1547409207.56092
61.5185,1547409208.566389
61.542,1547409209.571702
61.5654,1547409210.5748239
61.5576,1547409211.578759
61.5185,1547409212.5838661
61.5185,1547409213.58831
61.581,1547409214.593004
61.581,1547409215.598023
61.5732,1547409216.603351
61.5107,1547409217.607588
61.5185,1547409218.612963
61.5107,1547409219.6183848
61.4951,1547409220.6236491
61.4873,1547409221.627358
61.4951,1547409222.632728
61.5029,1547409223.638056
61.5029,1547409224.643127
61.4951,1547409225.6470761
61.4873,1547409226.652401
61.4873,1547409227.656859
61.456,1547409228.66187
61.4716,1547409229.6659908
61.4638,1547409230.671016
61.456,1547409231.675457
61.4638,1547409232.6803892
61.4873,1547409233.686113
61.456,1547409234.6916962
